filename,compound_name,area,compound_name_IS,area_IS,bmis_area,result_column
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",1377041.0,"Arsenobetaine, 13C2",70112584.0,0.019640425747252447,9680530.865164345
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Glycine betaine 0(15N), 1(13C)",1694949.0,"Arsenobetaine, 13C2",90853392.0,0.018655869227205076,9195254.73604832
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",5454606.0,"Arsenobetaine, 13C2",434566688.0,0.012551827258328646,6186645.480710099
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",406115.0,"Arsenobetaine, 13C2",480006560.0,0.0008460613538281643,417013.5186963574
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",350401.0,"Arsenobetaine, 13C2",587541248.0,0.0005963853622069442,293951.2096464705
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",11146903.0,"Arsenobetaine, 13C2",487455264.0,0.022867540517523266,11271137.124980515
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",6798295.0,"Arsenobetaine, 13C2",485997216.0,0.013988341447618497,6894686.137599236
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",688675.0,"Arsenobetaine, 13C2",499691232.0,0.0013782010887875655,679298.8273320677
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",9984616.0,"Arsenobetaine, 13C2",712077376.0,0.014021813269910713,6911183.998337231
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",9324863.0,"Arsenobetaine, 13C2",513547616.0,0.018157737879558183,8949731.754629437
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",429944.0,"Arsenobetaine, 13C2",716382528.0,0.0006001598073592325,295811.5885031105
230831_Smp_LabBlk_1_A,"Glycine betaine 0(15N), 1(13C)",4140318.0,"Arsenobetaine, 13C2",711021760.0,0.005823053854216782,2870113.575473055
230831_Smp_LabBlk_1_B,"Glycine betaine 0(15N), 1(13C)",283960.0,"Arsenobetaine, 13C2",570633344.0,0.0004976225153782811,245272.18408155272
230831_Smp_LabBlk_1_C,"Glycine betaine 0(15N), 1(13C)",104384.0,"Arsenobetaine, 13C2",114135320.0,0.000914563519863965,450777.4167489721
230831_Smp_LabBlk_1_C_2ndInj,"Glycine betaine 0(15N), 1(13C)",1805618.0,"Arsenobetaine, 13C2",147279232.0,0.012259827644945894,6042722.364870148
230831_Smp_LabBlk_2_A,"Glycine betaine 0(15N), 1(13C)",2159279.0,"Arsenobetaine, 13C2",557090688.0,0.0038759919103153275,1910430.038726826
230831_Smp_LabBlk_2_B,"Glycine betaine 0(15N), 1(13C)",2064506.0,"Arsenobetaine, 13C2",518793088.0,0.0039794400653233065,1961418.396636488
230831_Smp_LabBlk_2_C,"Glycine betaine 0(15N), 1(13C)",4452784.0,"Arsenobetaine, 13C2",584497600.0,0.007618139065070584,3754889.598808559
230831_Smp_LabBlk_3_A,"Glycine betaine 0(15N), 1(13C)",6160416.0,"Arsenobetaine, 13C2",775827968.0,0.00794044073440776,3913748.2354829195
230831_Smp_LabBlk_3_B,"Glycine betaine 0(15N), 1(13C)",379491.0,"Arsenobetaine, 13C2",397839808.0,0.000953878903943167,470155.4991771368
230831_Smp_LabBlk_3_C,"Glycine betaine 0(15N), 1(13C)",4626419.0,"Arsenobetaine, 13C2",630584064.0,0.007336720453500075,3616181.7321666605
230831_Smp_LabBlk_4_A,"Glycine betaine 0(15N), 1(13C)",221045.0,"Arsenobetaine, 13C2",414495904.0,0.0005332863313409244,262850.4522738401
230831_Smp_LabBlk_4_B,"Glycine betaine 0(15N), 1(13C)",3356359.0,"Arsenobetaine, 13C2",700177984.0,0.0047935797421473905,2362698.1026608343
230831_Smp_LabBlk_4_C,"Glycine betaine 0(15N), 1(13C)",2865986.0,"Arsenobetaine, 13C2",431133408.0,0.006647561860944907,3276503.7072563907
230831_Smp_LabBlk_5_A,"Glycine betaine 0(15N), 1(13C)",465933.0,"Arsenobetaine, 13C2",599342976.0,0.0007774062909848801,383174.2596366506
230831_Smp_LabBlk_5_B,"Glycine betaine 0(15N), 1(13C)",3931172.0,"Arsenobetaine, 13C2",480739008.0,0.008177351815811045,4030518.873010713
230831_Smp_LabBlk_5_C,"Glycine betaine 0(15N), 1(13C)",4974738.0,"Arsenobetaine, 13C2",555105792.0,0.008961783630605678,4417155.929277104
230831_Std_4uMStdsMix1InH2O_1,"Glycine betaine 0(15N), 1(13C)",9668.0,"Arsenobetaine, 13C2",9495498.0,0.001018166714373485,501842.191773991
230831_Std_4uMStdsMix1InH2O_2,"Glycine betaine 0(15N), 1(13C)",23888.0,"Arsenobetaine, 13C2",8387652.0,0.002847996078044249,1403743.1923404825
230831_Std_4uMStdsMix1InH2O_3,"Glycine betaine 0(15N), 1(13C)",8457764.0,"Arsenobetaine, 13C2",443868.0,19.054682923752107,9391825235.514908
230831_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 0(15N), 1(13C)",5547556.0,"Arsenobetaine, 13C2",394202528.0,0.014072857493191926,6936343.085279694
230831_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 0(15N), 1(13C)",4194105.0,"Arsenobetaine, 13C2",321432032.0,0.013048186186994581,6431294.858019177
230831_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 0(15N), 1(13C)",4553345.0,"Arsenobetaine, 13C2",321553472.0,0.01416045975706336,6979521.193034529
230831_Std_4uMStdsMix2InH2O_1,"Glycine betaine 0(15N), 1(13C)",118606816.0,"Arsenobetaine, 13C2",46186.0,2568.0252890486295,1265748940123.437
230831_Std_4uMStdsMix2InH2O_2,"Glycine betaine 0(15N), 1(13C)",119432632.0,"Arsenobetaine, 13C2",44724.0,2670.4371701994455,1316226531047.285
